timestamp,temperature,humidity,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,distance_1,distance_2,distance_3,distance_4
0.0,20.099342830602247,62.08955523881146,-0.07972138293971837,0.5378494308322675,1.0281485141792799,-16.62587088704651,5.9745173004807235,-23.709404652525652,19.521646775185925,20.33624801060182,19.56361342791392,20.569099254439976
0.1,19.992346806434096,62.32264415922281,-0.017969551131688792,0.45381073597809524,0.9857685279492145,-19.77160798327999,-1.8252978099713815,-18.241685542258864,20.21384020329428,20.254692563286774,19.871673420824386,20.406485296902858
0.2,20.169535041006803,62.874671300652174,0.02425578549788966,0.5431563309957715,1.0053825817717634,6.821512477181834,-6.010710991038508,23.155755579458692,20.550645682857322,19.976420248531184,19.629711220804687,20.45815208203553
0.30000000000000004,20.3645969716866,62.87484974611019,0.03832743357590387,0.5670530700700297,0.9898782267024858,10.323786324345058,18.166682478591262,2.476476794750848,19.864063511783854,19.961246908785732,20.022008261396113,20.602428962234097
0.4,20.0331479934286,60.47247173274436,0.02544554280754144,0.5193763049364482,0.9919567840093719,-23.420692758717898,0.954089256810903,23.291108057661,20.09033784370058,19.98724145075222,20.020730996695452,20.179407746754322
0.5,20.05313094715152,60.94107381186915,0.09104254660547184,0.5918161571339003,0.9969585729652021,21.81061231218449,-1.0409061185134512,-3.3751060834933995,20.185767297330013,19.810927945638934,20.49175623234607,20.258818302400574
0.6000000000000001,20.43577057606037,62.422354805408375,0.018446302904221903,0.4583973732950547,1.0141359197726914,-22.40143581742638,-23.717896709678215,-9.409193345737021,19.901854099134074,20.861963700154746,20.739936922814813,19.968752666193232
0.7000000000000001,20.29337264050565,62.44918771825202,0.07660689453547723,0.43380351304339443,0.9943429482297754,2.0648167650535214,-7.937608618692181,0.3070931420122065,20.511015926072968,20.122775564850887,20.809977276851406,20.125274610124603
0.8,20.065934510751354,62.478191849487025,0.10160570555414254,0.4058889393173418,1.0476061503069587,10.453025972545824,-5.9902190607071475,-3.0244155683544953,20.23917857635534,20.77442124412865,20.062690625167132,20.533866295706908
0.9,20.288269107113212,65.84327685700606,0.13313968575843196,0.5682555519349162,0.9843170990400022,18.548456187304282,-5.058860955154977,-19.716765786912802,20.49118348879283,20.931896931999002,20.23968176173221,20.804924286097545
1.0,20.10698329473116,62.58849454489062,0.15478234238148122,0.5246401292117636,1.0067640486378855,10.704346606621392,4.008618461366613,7.041315734510313,20.004139750745917,20.758460981125943,19.685761344978378,20.303358111594356
1.1,20.126410650960295,63.17988448103059,0.07470566925662817,0.48745174450719586,1.0003854150995803,15.086404153489589,1.6801273363439222,-14.19809087452002,20.219867697321167,20.222202892363313,20.072502990852055,20.214775311509968
1.2000000000000002,20.287816868891046,63.02469024078197,0.06591586731949968,0.5023797104789727,1.058185346863679,-8.027490372859695,5.395254639672231,5.979397744891479,20.7194610983012,20.592000591304732,20.81644920840907,20.430719738712728
1.3,19.87661223630783,62.74810290271269,0.21813217223021852,0.4300988966461903,1.0218620825881974,15.741255687325612,13.244163077106414,7.51005461990767,20.316970839564913,20.456425857845254,21.112337229820913,20.706586799973266
1.4000000000000001,19.934102662785868,61.80711784343367,0.18242908973744787,0.6064954371297464,1.0481002265568318,-20.994257680766243,15.649286935804675,-17.398757343567596,21.192418067941475,20.14015178315606,20.007892978696145,19.924090600994695
1.5,20.186418759099006,62.90668274969218,0.13988779716897612,0.4883465072817067,0.9737468152631933,19.74083280302638,10.906153811324721,-21.93251864446659,20.377234246031634,20.666832432966114,20.300103016616315,19.61861633902258
1.6,20.116070189161608,61.39986451925343,0.26629753514579685,0.4848766712775073,1.0274824250915104,2.3796188076868106,22.776184797746737,14.038079303421988,20.66234146355995,20.100851656795275,20.561905270475627,20.35225283346256
1.7000000000000002,20.401214164653048,61.96049587128126,0.20587598699913165,0.5130614224544997,1.0473049629558744,15.864888498124685,-24.08837086618192,-2.0099788115339905,20.98080032464883,21.082835747284218,20.719828455427436,20.11947902153393
1.8,20.176454331747404,61.73622300745307,0.27032939916824533,0.49803524224790113,1.0242167963838242,-2.384085774084994,-15.211100715822695,-22.09181022472621,20.075626600402153,20.45712597465601,20.319131485606707,20.43971681451644
1.9000000000000001,20.09525704968594,62.327378915633105,0.22592820571829508,0.4822371043539623,1.0548313336109083,7.178884759826246,-24.621856251092893,24.74331585848836,19.9737656834732,20.758553070614646,20.847713626051146,20.618977080738524
2.0,20.690468415374433,64.58372653560058,0.33668840162928965,0.42842468906670184,1.0084526234271989,1.3201330468056618,7.373735707730148,-22.110971950181668,20.102845353453365,20.82642302789986,20.523572140453037,20.531808515672196
